timestamp,result,source_user,source_computer,destination_computer,ip_address,country,auth_type,logon_type,attack_campaign,session_id
2023-01-01 03:24:00,success,svc_backup,SERVER-002,APP-SERVER-001,172.16.0.8,Mexico,OAuth,Interactive,Normal Activity,SID-000205
2023-01-01 03:25:00,success,user3,SERVER-001,APP-SERVER-001,192.168.1.15,United States,OAuth,RemoteInteractive,Normal Activity,SID-000206
2023-01-01 03:26:00,success,user2,PC-001,DB-SERVER-001,10.0.0.5,United States,NTLM,Network,Normal Activity,SID-000207
2023-01-01 03:27:00,success,service_account,SERVER-002,DC-001,10.0.1.20,United States,LDAP,Service,Normal Activity,SID-000208
2023-01-01 03:28:00,success,user3,SERVER-002,APP-SERVER-001,10.0.0.12,United States,SAML,Service,Normal Activity,SID-000209
2023-01-01 03:29:00,success,svc_backup,SERVER-001,APP-SERVER-001,10.0.1.20,United States,Kerberos,Network,Normal Activity,SID-000210
2023-01-01 03:30:00,success,user1,LAPTOP-001,FILE-SERVER-001,10.0.1.20,United States,OAuth,Interactive,Normal Activity,SID-000211
2023-01-01 03:31:00,success,analyst1,PC-003,DB-SERVER-001,192.168.1.15,Canada,SAML,Network,Normal Activity,SID-000212
2023-01-01 03:32:00,success,user2,PC-002,APP-SERVER-001,10.0.1.20,United States,SAML,Service,Normal Activity,SID-000213
2023-01-01 03:33:00,success,admin,PC-002,DC-001,192.168.1.15,United States,OAuth,Service,Normal Activity,SID-000214
2023-01-01 03:34:00,success,user1,PC-001,FILE-SERVER-001,192.168.1.15,United States,NTLM,RemoteInteractive,Normal Activity,SID-000215
2023-01-01 03:35:00,success,user2,PC-002,DB-SERVER-001,172.16.0.8,United States,OAuth,RemoteInteractive,Normal Activity,SID-000216
2023-01-01 03:36:00,success,user1,PC-002,DC-001,10.0.0.12,United States,SAML,Service,Normal Activity,SID-000217
2023-01-01 03:37:00,success,admin,PC-003,APP-SERVER-001,192.168.1.15,United States,LDAP,RemoteInteractive,Normal Activity,SID-000218
2023-01-01 03:38:00,success,user2,PC-003,DB-SERVER-001,10.0.0.5,United States,NTLM,RemoteInteractive,Normal Activity,SID-000219
2023-01-01 03:39:00,success,svc_backup,LAPTOP-001,DB-SERVER-001,10.0.0.5,United States,OAuth,RemoteInteractive,Normal Activity,SID-000220
2023-01-01 03:40:00,success,svc_backup,PC-001,DC-001,10.0.0.12,United States,Kerberos,Service,Normal Activity,SID-000221
2023-01-01 03:41:00,success,admin,PC-002,DB-SERVER-001,192.168.1.15,United States,OAuth,Interactive,Normal Activity,SID-000222
2023-01-01 03:42:00,success,user3,LAPTOP-001,DC-001,10.0.0.12,Mexico,SAML,Interactive,Normal Activity,SID-000223
2023-01-01 03:43:00,success,admin,PC-001,APP-SERVER-001,172.16.0.8,United States,SAML,Batch,Normal Activity,SID-000224
2023-01-01 03:44:00,success,user3,SERVER-002,FILE-SERVER-001,10.0.0.5,United States,Kerberos,RemoteInteractive,Normal Activity,SID-000225
2023-01-01 03:45:00,success,user2,PC-002,DC-001,10.0.1.20,United States,NTLM,Interactive,Normal Activity,SID-000226
2023-01-01 03:46:00,failure,user3,PC-002,FILE-SERVER-001,10.0.0.5,United States,SAML,Batch,Normal Activity,SID-000227
2023-01-01 03:47:00,success,user2,PC-003,DB-SERVER-001,192.168.1.15,United States,NTLM,Network,Normal Activity,SID-000228
2023-01-01 03:48:00,success,user2,SERVER-001,DC-001,10.0.0.12,United States,NTLM,RemoteInteractive,Normal Activity,SID-000229
2023-01-01 03:49:00,success,service_account,PC-001,APP-SERVER-001,10.0.0.5,United States,OAuth,Interactive,Normal Activity,SID-000230
2023-01-01 03:50:00,success,analyst1,PC-002,DC-001,10.0.1.20,United States,NTLM,Interactive,Normal Activity,SID-000231
2023-01-01 03:51:00,success,user2,PC-001,DC-001,10.0.1.20,United States,SAML,Interactive,Normal Activity,SID-000232
2023-01-01 03:52:00,success,user3,LAPTOP-001,DC-001,10.0.0.12,United States,SAML,Batch,Normal Activity,SID-000233
2023-01-01 03:53:00,success,analyst1,LAPTOP-001,FILE-SERVER-001,10.0.0.12,United States,LDAP,Network,Normal Activity,SID-000234
2023-01-01 03:54:00,success,analyst1,SERVER-001,FILE-SERVER-001,10.0.0.5,United States,NTLM,RemoteInteractive,Normal Activity,SID-000235
2023-01-01 03:55:00,success,user2,PC-002,DB-SERVER-001,192.168.1.15,United States,LDAP,Interactive,Normal Activity,SID-000236
2023-01-01 03:56:00,success,admin,PC-003,DB-SERVER-001,172.16.0.8,United States,OAuth,Service,Normal Activity,SID-000237
2023-01-01 03:57:00,success,admin,PC-002,DB-SERVER-001,10.0.1.20,United States,LDAP,RemoteInteractive,Normal Activity,SID-000238
2023-01-01 03:58:00,success,svc_backup,PC-001,DB-SERVER-001,10.0.0.12,United States,NTLM,Service,Normal Activity,SID-000239
2023-01-01 03:59:00,success,analyst1,SERVER-002,DC-001,172.16.0.8,United States,SAML,Batch,Normal Activity,SID-000240
2023-01-01 04:00:00,failure,user2,LAPTOP-001,FILE-SERVER-001,172.16.0.8,United States,OAuth,Interactive,Normal Activity,SID-000241
2023-01-01 04:01:00,failure,service_account,PC-001,FILE-SERVER-001,172.16.0.8,United States,NTLM,RemoteInteractive,Normal Activity,SID-000242
2023-01-01 04:02:00,success,admin,SERVER-001,FILE-SERVER-001,192.168.1.15,United States,OAuth,RemoteInteractive,Normal Activity,SID-000243
2023-01-01 04:03:00,success,service_account,LAPTOP-001,FILE-SERVER-001,10.0.0.12,United States,Kerberos,Interactive,Normal Activity,SID-000244
2023-01-01 04:04:00,success,user2,PC-003,DB-SERVER-001,10.0.1.20,United States,NTLM,Network,Normal Activity,SID-000245
2023-01-01 04:05:00,failure,user2,LAPTOP-001,DC-001,10.0.0.12,United States,Kerberos,Batch,Normal Activity,SID-000246
2023-01-01 04:06:00,success,analyst1,SERVER-002,FILE-SERVER-001,10.0.0.5,United States,LDAP,Interactive,Normal Activity,SID-000247
2023-01-01 04:07:00,failure,service_account,PC-002,APP-SERVER-001,10.0.1.20,United States,NTLM,RemoteInteractive,Normal Activity,SID-000248
2023-01-01 04:08:00,failure,svc_backup,SERVER-002,DC-001,10.0.0.12,United States,Kerberos,Network,Normal Activity,SID-000249
2023-01-01 04:09:00,success,analyst1,SERVER-002,APP-SERVER-001,10.0.1.20,United States,SAML,RemoteInteractive,Normal Activity,SID-000250
2023-01-01 04:10:00,success,user1,PC-002,DC-001,10.0.0.5,Canada,LDAP,Service,Normal Activity,SID-000251
2023-01-01 04:11:00,success,service_account,LAPTOP-001,DC-001,10.0.1.20,United States,NTLM,RemoteInteractive,Normal Activity,SID-000252
2023-01-01 04:12:00,success,admin,SERVER-001,DC-001,172.16.0.8,United States,NTLM,Batch,Normal Activity,SID-000253
2023-01-01 04:13:00,success,admin,PC-002,APP-SERVER-001,192.168.1.15,United States,SAML,Interactive,Normal Activity,SID-000254
2023-01-01 04:14:00,success,admin,PC-002,FILE-SERVER-001,10.0.0.5,United States,SAML,RemoteInteractive,Normal Activity,SID-000255
2023-01-01 04:15:00,success,user3,PC-003,FILE-SERVER-001,10.0.1.20,United States,Kerberos,Service,Normal Activity,SID-000256
2023-01-01 04:16:00,failure,user2,LAPTOP-001,APP-SERVER-001,10.0.0.5,United States,Kerberos,Service,Normal Activity,SID-000257
2023-01-01 04:17:00,success,analyst1,PC-002,FILE-SERVER-001,172.16.0.8,United States,Kerberos,Interactive,Normal Activity,SID-000258
2023-01-01 04:18:00,success,admin,SERVER-001,DB-SERVER-001,192.168.1.15,Canada,OAuth,Service,Normal Activity,SID-000259
2023-01-01 04:19:00,success,user1,PC-001,FILE-SERVER-001,10.0.0.5,United States,LDAP,Interactive,Normal Activity,SID-000260
2023-01-01 04:20:00,success,admin,LAPTOP-001,DB-SERVER-001,172.16.0.8,Mexico,NTLM,Batch,Normal Activity,SID-000261
2023-01-01 04:21:00,failure,svc_backup,PC-003,DB-SERVER-001,172.16.0.8,United States,LDAP,Interactive,Normal Activity,SID-000262
2023-01-01 04:22:00,success,user2,SERVER-002,DB-SERVER-001,172.16.0.8,United States,SAML,Network,Normal Activity,SID-000263
2023-01-01 04:23:00,success,service_account,PC-002,APP-SERVER-001,10.0.1.20,United States,LDAP,Service,Normal Activity,SID-000264
2023-01-01 04:24:00,success,user2,SERVER-001,FILE-SERVER-001,10.0.0.12,United States,LDAP,Service,Normal Activity,SID-000265
2023-01-01 04:25:00,success,service_account,LAPTOP-001,FILE-SERVER-001,10.0.0.5,United States,Kerberos,RemoteInteractive,Normal Activity,SID-000266
2023-01-01 04:26:00,success,service_account,SERVER-001,APP-SERVER-001,10.0.0.12,United States,SAML,Network,Normal Activity,SID-000267
2023-01-01 04:27:00,success,analyst1,SERVER-001,APP-SERVER-001,172.16.0.8,United States,LDAP,RemoteInteractive,Normal Activity,SID-000268
2023-01-01 04:28:00,success,user3,SERVER-002,FILE-SERVER-001,10.0.0.12,United States,NTLM,Interactive,Normal Activity,SID-000269
2023-01-01 04:29:00,success,service_account,PC-003,APP-SERVER-001,172.16.0.8,United States,Kerberos,Batch,Normal Activity,SID-000270
2023-01-01 04:30:00,success,service_account,LAPTOP-001,APP-SERVER-001,172.16.0.8,United States,LDAP,Service,Normal Activity,SID-000271
2023-01-01 04:31:00,success,analyst1,PC-002,DB-SERVER-001,192.168.1.15,Mexico,SAML,Batch,Normal Activity,SID-000272
2023-01-01 04:32:00,success,admin,PC-003,APP-SERVER-001,192.168.1.15,United States,NTLM,Interactive,Normal Activity,SID-000273
2023-01-01 04:33:00,success,svc_backup,PC-002,DB-SERVER-001,10.0.0.12,Canada,SAML,Interactive,Normal Activity,SID-000274
2023-01-01 04:34:00,success,user1,PC-001,DC-001,10.0.0.5,United States,SAML,Network,Normal Activity,SID-000275
2023-01-01 04:35:00,success,analyst1,SERVER-001,DB-SERVER-001,10.0.0.12,United States,SAML,RemoteInteractive,Normal Activity,SID-000276
2023-01-01 04:36:00,success,user3,PC-001,DB-SERVER-001,10.0.0.5,United States,OAuth,Service,Normal Activity,SID-000277
2023-01-01 04:37:00,success,analyst1,SERVER-001,APP-SERVER-001,10.0.0.12,United States,NTLM,Service,Normal Activity,SID-000278
2023-01-01 04:38:00,success,user2,SERVER-002,FILE-SERVER-001,10.0.1.20,Mexico,SAML,Batch,Normal Activity,SID-000279
2023-01-01 04:39:00,success,admin,PC-003,DC-001,10.0.1.20,United States,OAuth,Network,Normal Activity,SID-000280
2023-01-01 04:40:00,success,admin,PC-002,DC-001,10.0.0.5,Canada,Kerberos,Interactive,Normal Activity,SID-000281
2023-01-01 04:41:00,success,service_account,SERVER-002,DC-001,192.168.1.15,United States,OAuth,Network,Normal Activity,SID-000282
2023-01-01 04:42:00,success,admin,PC-002,FILE-SERVER-001,10.0.0.5,United States,Kerberos,Service,Normal Activity,SID-000283
2023-01-01 04:43:00,success,admin,PC-003,DC-001,10.0.0.12,United States,OAuth,RemoteInteractive,Normal Activity,SID-000284
2023-01-01 04:44:00,success,admin,LAPTOP-001,DC-001,172.16.0.8,United States,SAML,Batch,Normal Activity,SID-000285
2023-01-01 04:45:00,success,admin,PC-001,FILE-SERVER-001,10.0.1.20,United States,OAuth,Interactive,Normal Activity,SID-000286
2023-01-01 04:46:00,success,user1,PC-001,DC-001,172.16.0.8,United States,OAuth,Interactive,Normal Activity,SID-000287
2023-01-01 04:47:00,success,user3,PC-002,APP-SERVER-001,10.0.1.20,United States,SAML,Interactive,Normal Activity,SID-000288
2023-01-01 04:48:00,success,service_account,PC-002,APP-SERVER-001,10.0.0.12,United States,Kerberos,RemoteInteractive,Normal Activity,SID-000289
2023-01-01 04:49:00,success,admin,PC-002,DB-SERVER-001,10.0.1.20,United States,SAML,Service,Normal Activity,SID-000290
2023-01-01 04:50:00,success,service_account,PC-003,DB-SERVER-001,10.0.0.5,United States,NTLM,Service,Normal Activity,SID-000291
2023-01-01 04:51:00,success,user3,LAPTOP-001,DB-SERVER-001,172.16.0.8,Canada,OAuth,Network,Normal Activity,SID-000292
2023-01-01 04:52:00,success,svc_backup,PC-001,APP-SERVER-001,172.16.0.8,United States,NTLM,Network,Normal Activity,SID-000293
2023-01-01 04:53:00,success,admin,SERVER-002,APP-SERVER-001,10.0.0.12,United States,SAML,Service,Normal Activity,SID-000294
2023-01-01 04:54:00,success,service_account,SERVER-001,APP-SERVER-001,172.16.0.8,United States,SAML,Interactive,Normal Activity,SID-000295
2023-01-01 04:55:00,success,analyst1,PC-003,DB-SERVER-001,10.0.0.12,United States,LDAP,RemoteInteractive,Normal Activity,SID-000296
2023-01-01 04:56:00,success,service_account,PC-001,DB-SERVER-001,192.168.1.15,United States,NTLM,Service,Normal Activity,SID-000297
2023-01-01 04:57:00,success,admin,LAPTOP-001,DB-SERVER-001,10.0.0.5,Mexico,LDAP,RemoteInteractive,Normal Activity,SID-000298
2023-01-01 04:58:00,success,user2,PC-003,DB-SERVER-001,10.0.1.20,Mexico,NTLM,Batch,Normal Activity,SID-000299
2023-01-01 04:59:00,success,user1,SERVER-002,DB-SERVER-001,10.0.1.20,Canada,LDAP,Interactive,Normal Activity,SID-000300
2023-01-01 05:00:00,success,analyst1,PC-001,DB-SERVER-001,10.0.1.20,United States,LDAP,Batch,Normal Activity,SID-000301
2023-01-01 05:01:00,success,analyst1,PC-003,APP-SERVER-001,192.168.1.15,United States,NTLM,Service,Normal Activity,SID-000302
2023-01-01 05:02:00,success,user2,PC-001,FILE-SERVER-001,10.0.0.5,Canada,SAML,Network,Normal Activity,SID-000303
2023-01-01 05:03:00,success,admin,PC-001,FILE-SERVER-001,172.16.0.8,United States,Kerberos,Service,Normal Activity,SID-000304
2023-01-01 05:04:00,success,user1,LAPTOP-001,DB-SERVER-001,172.16.0.8,Canada,SAML,Batch,Normal Activity,SID-000305
2023-01-01 05:05:00,failure,analyst1,SERVER-001,FILE-SERVER-001,10.0.0.5,United States,Kerberos,RemoteInteractive,Normal Activity,SID-000306
2023-01-01 05:06:00,success,user1,LAPTOP-001,FILE-SERVER-001,10.0.0.5,United States,NTLM,Service,Normal Activity,SID-000307
2023-01-01 05:07:00,success,analyst1,PC-001,APP-SERVER-001,10.0.1.20,United States,OAuth,Network,Normal Activity,SID-000308
2023-01-01 05:08:00,success,admin,PC-003,DB-SERVER-001,172.16.0.8,United States,SAML,Batch,Normal Activity,SID-000309
2023-01-01 05:09:00,success,svc_backup,SERVER-002,DB-SERVER-001,10.0.0.5,United States,LDAP,Service,Normal Activity,SID-000310
2023-01-01 05:10:00,success,analyst1,LAPTOP-001,FILE-SERVER-001,172.16.0.8,United States,SAML,Batch,Normal Activity,SID-000311
2023-01-01 05:11:00,success,svc_backup,SERVER-001,DB-SERVER-001,10.0.0.5,United States,NTLM,Batch,Normal Activity,SID-000312
2023-01-01 05:12:00,success,analyst1,PC-001,DB-SERVER-001,10.0.0.12,United States,OAuth,Interactive,Normal Activity,SID-000313
2023-01-01 05:13:00,failure,user3,SERVER-002,DB-SERVER-001,10.0.1.20,United States,OAuth,RemoteInteractive,Normal Activity,SID-000314
2023-01-01 05:14:00,success,admin,LAPTOP-001,DB-SERVER-001,10.0.0.5,United States,SAML,Interactive,Normal Activity,SID-000315
2023-01-01 05:15:00,success,user2,LAPTOP-001,FILE-SERVER-001,192.168.1.15,United States,SAML,Batch,Normal Activity,SID-000316
2023-01-01 05:16:00,success,svc_backup,LAPTOP-001,DC-001,10.0.0.5,United States,SAML,Network,Normal Activity,SID-000317
2023-01-01 05:17:00,success,user2,LAPTOP-001,FILE-SERVER-001,10.0.0.12,United States,NTLM,Network,Normal Activity,SID-000318
2023-01-01 05:18:00,success,admin,SERVER-002,APP-SERVER-001,192.168.1.15,Canada,Kerberos,Interactive,Normal Activity,SID-000319
2023-01-01 05:19:00,success,service_account,PC-003,DC-001,192.168.1.15,United States,Kerberos,Network,Normal Activity,SID-000320
2023-01-01 05:20:00,success,user2,SERVER-001,DC-001,10.0.0.5,United States,LDAP,Batch,Normal Activity,SID-000321
2023-01-01 05:21:00,success,admin,SERVER-001,DC-001,10.0.0.12,United States,NTLM,Service,Normal Activity,SID-000322
2023-01-01 05:22:00,success,user2,PC-001,FILE-SERVER-001,192.168.1.15,United States,OAuth,Batch,Normal Activity,SID-000323
2023-01-01 05:23:00,success,svc_backup,PC-002,APP-SERVER-001,10.0.1.20,United States,LDAP,Service,Normal Activity,SID-000324
2023-01-01 05:24:00,failure,user3,PC-003,FILE-SERVER-001,10.0.1.20,Mexico,OAuth,Network,Normal Activity,SID-000325
2023-01-01 05:25:00,success,user2,PC-001,APP-SERVER-001,172.16.0.8,United States,OAuth,RemoteInteractive,Normal Activity,SID-000326
2023-01-01 05:26:00,success,svc_backup,PC-001,FILE-SERVER-001,172.16.0.8,United States,SAML,RemoteInteractive,Normal Activity,SID-000327
2023-01-01 05:27:00,success,analyst1,LAPTOP-001,FILE-SERVER-001,10.0.0.12,United States,OAuth,Batch,Normal Activity,SID-000328
2023-01-01 05:28:00,success,admin,PC-002,FILE-SERVER-001,192.168.1.15,Canada,OAuth,Batch,Normal Activity,SID-000329
2023-01-01 05:29:00,success,user1,PC-002,DC-001,10.0.1.20,United States,NTLM,Network,Normal Activity,SID-000330
2023-01-01 05:30:00,success,service_account,PC-003,FILE-SERVER-001,10.0.1.20,United States,SAML,RemoteInteractive,Normal Activity,SID-000331
2023-01-01 05:31:00,success,user1,PC-002,APP-SERVER-001,10.0.0.12,Canada,SAML,RemoteInteractive,Normal Activity,SID-000332
2023-01-01 05:32:00,success,admin,PC-001,APP-SERVER-001,192.168.1.15,Canada,LDAP,Batch,Normal Activity,SID-000333
2023-01-01 05:33:00,success,user3,PC-002,APP-SERVER-001,10.0.0.12,United States,SAML,RemoteInteractive,Normal Activity,SID-000334
2023-01-01 05:34:00,success,user2,PC-002,DC-001,10.0.0.5,United States,Kerberos,Batch,Normal Activity,SID-000335
2023-01-01 05:35:00,success,user3,SERVER-001,FILE-SERVER-001,10.0.1.20,United States,NTLM,Interactive,Normal Activity,SID-000336
2023-01-01 05:36:00,success,user1,PC-001,FILE-SERVER-001,10.0.0.12,United States,LDAP,RemoteInteractive,Normal Activity,SID-000337
2023-01-01 05:37:00,success,service_account,SERVER-002,DB-SERVER-001,10.0.0.12,Canada,Kerberos,Service,Normal Activity,SID-000338
2023-01-01 05:38:00,success,svc_backup,PC-002,DC-001,10.0.0.5,United States,OAuth,Network,Normal Activity,SID-000339
2023-01-01 05:39:00,success,service_account,PC-002,APP-SERVER-001,172.16.0.8,United States,Kerberos,Batch,Normal Activity,SID-000340
2023-01-01 05:40:00,success,admin,LAPTOP-001,APP-SERVER-001,10.0.1.20,Canada,LDAP,RemoteInteractive,Normal Activity,SID-000341
2023-01-01 05:41:00,success,admin,PC-002,FILE-SERVER-001,10.0.0.12,United States,SAML,RemoteInteractive,Normal Activity,SID-000342
2023-01-01 05:42:00,success,user3,PC-002,APP-SERVER-001,10.0.1.20,United States,NTLM,Batch,Normal Activity,SID-000343
2023-01-01 05:43:00,success,svc_backup,SERVER-001,FILE-SERVER-001,172.16.0.8,United States,LDAP,Service,Normal Activity,SID-000344
2023-01-01 05:44:00,success,user3,PC-001,FILE-SERVER-001,10.0.0.12,United States,Kerberos,RemoteInteractive,Normal Activity,SID-000345
2023-01-01 05:45:00,success,user2,PC-003,DB-SERVER-001,10.0.0.5,Mexico,Kerberos,Interactive,Normal Activity,SID-000346
2023-01-01 05:46:00,success,analyst1,PC-001,DC-001,10.0.1.20,United States,LDAP,Network,Normal Activity,SID-000347
2023-01-01 05:47:00,success,svc_backup,LAPTOP-001,FILE-SERVER-001,10.0.0.5,United States,LDAP,Batch,Normal Activity,SID-000348
2023-01-01 05:48:00,success,analyst1,PC-001,FILE-SERVER-001,172.16.0.8,Mexico,LDAP,RemoteInteractive,Normal Activity,SID-000349
2023-01-01 05:49:00,success,service_account,PC-002,FILE-SERVER-001,172.16.0.8,Mexico,SAML,Network,Normal Activity,SID-000350
2023-01-01 05:50:00,success,user2,LAPTOP-001,DB-SERVER-001,10.0.1.20,United States,LDAP,Batch,Normal Activity,SID-000351
2023-01-01 05:51:00,success,analyst1,PC-001,FILE-SERVER-001,172.16.0.8,United States,OAuth,Batch,Normal Activity,SID-000352
2023-01-01 05:52:00,success,user1,LAPTOP-001,DC-001,192.168.1.15,United States,NTLM,Batch,Normal Activity,SID-000353
2023-01-01 05:53:00,success,service_account,PC-003,DC-001,10.0.1.20,United States,NTLM,Service,Normal Activity,SID-000354
2023-01-01 05:54:00,success,analyst1,PC-001,APP-SERVER-001,192.168.1.15,United States,OAuth,Interactive,Normal Activity,SID-000355
2023-01-01 05:55:00,success,user2,SERVER-002,DC-001,172.16.0.8,United States,Kerberos,Batch,Normal Activity,SID-000356
2023-01-01 05:56:00,success,analyst1,PC-002,APP-SERVER-001,10.0.1.20,United States,Kerberos,Service,Normal Activity,SID-000357
2023-01-01 05:57:00,success,admin,LAPTOP-001,DC-001,192.168.1.15,United States,Kerberos,Batch,Normal Activity,SID-000358
2023-01-01 05:58:00,failure,user3,SERVER-002,APP-SERVER-001,172.16.0.8,Canada,Kerberos,Batch,Normal Activity,SID-000359
2023-01-01 05:59:00,success,user1,SERVER-002,FILE-SERVER-001,10.0.0.12,United States,SAML,Service,Normal Activity,SID-000360
